7.858545191050828294e+01	-3.161799902363282513e+02	5.149625185985906910e+02	4.698278673277103579e+00	2.030060738973917811e+00	3.869274257998969180e+00	-4.546673520571396843e+00	2.054339391248985347e+00	1.150128710268201004e+01	-1.403682449305731694e+01
8.480952789337757167e+02	7.126011382193878489e+02	2.599441233026224154e+02	9.774906545913479405e+00	5.773590780213399221e+00	1.615828028938970462e+01	2.923680104381159994e-01	2.594633943137294896e+00	9.258163482905795050e+00	-2.451932962870706945e+00
-5.718930019765061701e+01	-1.136792329989947348e+03	-2.217657004115951054e+02	-3.548824078923211545e+01	1.553205195587029053e+01	-2.186301357526811984e+01	1.277103852417301688e+01	-1.447885362022699418e+01	1.241573745393557715e+01	-5.228454077050708193e+00
-7.688868679286124461e+02	1.998342381615281624e+02	9.744706344037629364e+00	-1.507390311306884989e+01	4.811874156525050239e+00	-5.667256597534240825e+00	7.464986213924818870e+00	7.119854247046783158e+00	-5.676879494539005533e-01	-7.272580663929540279e+00
7.119230800810561277e+01	-5.935706704163774248e+02	3.451992372376627713e+02	1.034551871286924829e+00	2.901240828763620438e+00	-2.924035766798348313e+00	-2.232313749982306916e+01	-1.421749946115805407e+01	2.615415931310023012e+01	-2.614935775294088494e+00
7.891219193735701083e+02	9.428528850314042131e+01	-6.683285159576867329e+01	-1.352346088377160171e+01	-4.020644721639071051e+00	1.858392124014195090e+01	1.039311029610810877e+01	-7.811864178542630377e+00	-4.365874446657778130e+00	1.251522401514631255e+01
2.601306934409789733e+02	-6.025837587547265173e+01	4.547401565118522626e+02	-2.208200635871103157e-01	2.593436890271696438e+00	-5.162984046648238845e+00	-5.797617101185236876e+00	-1.351277537051462652e+01	-2.299874737877019903e+00	-7.998602288115714387e+00
-1.793809463340133448e+02	-1.561817878241848803e+02	4.771403506062490010e+02	-8.276383373309853297e+00	-9.015712194717240280e+00	7.020818960319363811e+00	1.213806260798176950e+01	-1.242275890605916544e+01	-1.751493134269425411e+01	7.326486429854655036e+00
-5.112558935127573534e+01	5.634502674056737987e+02	3.209888758856239974e+02	2.890772321509394338e+00	-1.688721558400789746e-01	1.494215775475744223e+01	-1.007786539557697703e+00	1.197296914780945798e+01	1.724736915895505618e+01	1.904455433583690294e+01
7.841388602586370098e+02	1.625854271465085503e+02	-1.870987216286905408e+01	6.661038509037443767e+00	-7.393034509277561561e+00	-1.494140462960047699e+01	-2.129902686991967276e+00	1.178550294749857663e+01	-9.468194932102035111e+00	2.773990479607892912e-01
1.503323326528810888e+01	-1.099753097725334783e+03	2.693786863950506358e+02	-1.357905147242965782e+01	-5.368161166569050735e+00	-8.524573683614590891e+00	-1.704589271984347221e+01	2.040492391425324215e+01	-1.011613940203942796e+00	-3.788992984990491308e+00
4.364486125360936626e+02	-6.815392032772814446e+02	-6.817161105013592248e+01	-4.271594309558099489e+00	-1.204642294380125023e+01	6.299194288296954269e+00	2.050698088324934165e+00	-1.403240738016862288e+01	-1.140717235303711519e+01	1.385745203654246893e+01
-3.847535694267243684e+02	-6.949026741043713855e+02	-1.065664244697901353e+02	1.776326791599997890e+01	-5.425351800181187123e+00	3.958373319400712909e+00	-9.437808163047696652e+00	9.489997025149410348e+00	3.735851644411107397e+00	7.881179150988843141e+00
-4.180439835855577257e+01	2.589138971712038142e+02	-3.142655859155917710e+02	-7.084457732132203311e+00	2.316466218687672995e+00	-1.722505320603226053e+01	-2.079446040248996752e+01	-1.398651847501924550e+01	1.540793957281372806e-01	8.275474501582726461e+00
2.629865837141824159e+01	-7.791598554851775589e+02	3.862485000756269073e+02	-2.434321739741213975e+01	1.575037722669534546e+01	-3.858328355559994094e+00	2.374373531578584107e+01	1.724642928940381736e+01	-5.020694465060292266e+00	7.855529598697456706e+00
-2.667983261179439296e+02	7.406245612903636584e+02	-2.254723947328572109e+01	1.323130000666616679e+00	1.556727235619945304e+00	4.137637900416312853e+00	1.289128177475992665e+01	2.626616769592135192e+00	8.350257444639623550e-02	-1.354489111003831248e+01
-3.538118639884445571e+01	-1.187349209491547981e+03	-4.439435493875302541e+01	-2.909373352619859432e+01	7.288836273111879649e+00	-3.194686934351276264e+00	-4.204558956831324856e+00	-1.116826662558378658e+01	3.035144925650806069e+00	-4.397838137678318493e-02
-4.962021819890584879e+02	2.694833878191921599e+02	3.654570832942404195e+02	-8.040541074482312922e+00	-1.080666828884772279e+01	-3.736593585263605632e-01	-2.199431942178174670e-02	1.022770777172067547e+01	-9.192936267418652108e+00	7.736295308697211937e+00
9.904114639544292231e+01	-2.862811577846264868e+02	4.931310496440194129e+02	9.535764679513924591e+00	1.890087160200675243e+01	-2.898790098232417733e+00	-7.387112025647271096e+00	-5.721028670837496222e+00	-1.120952770312703528e+01	6.662696507192381823e+00
-6.753329132344242680e+02	5.004510382766779344e+02	3.150298626670514750e+02	-4.091087488718633258e-01	-1.668807919622882707e+01	5.531544851226274595e+00	-1.337832565282330144e+01	-8.346879131380225303e+00	1.044103065603249725e+01	6.397369236183479302e+00
7.960935863285894243e+01	-1.480268865246890471e+02	-3.805527767490581823e+02	1.267200712302373233e+01	-4.701344352420278483e+00	5.562502119748616636e+00	6.306058034051828187e+00	-2.115291269194899293e+00	-8.263606165457321850e+00	-7.466060757690964778e+00
3.061051511988235063e+01	-1.202321136485648367e+03	3.632342676259888492e+01	4.475628906855892097e+00	-5.132465099347042425e+00	-1.167272706399597126e+00	1.532733149466997702e+01	1.840352750388484449e+00	1.522474851112444405e+01	1.098180382994643267e+01
-5.364085715042871243e+02	5.673155385850341190e+02	-2.093977081038405075e+00	1.410614272110917788e+01	-1.037072266408018528e+01	8.111939411829800051e+00	6.761121394933352846e+00	1.447739645264593911e+01	-2.480208440710772422e+01	6.222064884964845000e+00
7.473496259543219367e+02	-2.992811737003152075e+02	4.992967249947528785e+01	-1.356319753699126096e+01	-3.249197496859139722e-01	9.233336979729365623e+00	-3.627417897679992898e+00	-4.381162058326452780e+00	-9.058474383526158746e+00	-1.928778598943465994e+01
7.984168233391517333e+02	-3.382239200463452278e+01	-7.463952907333126063e+01	1.392228187185886590e+01	-2.259838575639216529e+00	9.924243016307137566e+00	-1.003001699042889783e+01	9.290426254569183584e+00	-1.635741961704042069e+00	1.630555103173932707e+00
-3.795244957756796111e+01	-1.200441503555478903e+03	-8.229474854255016680e+01	-8.369899870099811068e+00	-1.186602470703706835e+01	3.902436801534153177e-01	-1.813374443590001306e+01	-3.237302087454545951e+00	-1.283788111165889756e+00	-2.210790290188084839e+01
3.841759798707810774e+02	-7.054477458598851172e+02	-7.639155351271878658e+01	9.717965995048828631e+00	-8.875980145640014030e+00	2.374255106468489807e+00	-3.474204827521718109e+00	-2.225701810185157559e+00	-1.414702413835913219e+01	4.895696357115122410e+00
-8.072259070854420315e+01	-3.015409273200775715e+02	5.088453351614439839e+02	-1.313125033360842231e+01	5.460449907387447510e+00	7.048695061409610219e+00	1.527647625431821865e+01	-8.395758759050008235e-01	6.676332989161261056e-01	7.022055719560293952e+00
2.187603554022164190e+02	7.570516887148540945e+02	-1.823632291706635655e+00	1.870004187353203307e+01	8.944708054936082675e+00	2.922499316441073525e+00	-4.046537022056509336e+00	-2.792171926117345215e+00	2.453397578287622949e+00	-8.811709903405793298e+00
-8.927476760193016503e+01	-7.964817996722136968e+02	5.286538449025906061e+01	-1.237300916100373627e+01	-7.474522556641719717e+00	9.269534070668555836e-01	-2.133906088724700556e+00	1.926937816679283699e+01	-2.963229648220213175e+00	1.656490453677700003e+01
5.752097565501964738e+01	1.017232520846783359e+03	3.284366311315238818e+02	4.315334526784083913e+00	1.982496871638266489e+00	-3.607079215929286597e+00	-3.500063211780775507e+00	1.935784888231989465e+00	1.291211292297113467e+01	2.275784413039385612e+01
4.757690563742428225e+01	-4.011730569498436125e+02	-4.209793887217626462e+01	-5.936307664423676300e+00	1.031542368666793941e+01	-5.031638430939024964e+00	1.164373686799324226e+01	6.345604415782958085e+00	-9.358628552952154678e+00	-3.213244063154612640e+00
-8.116004944756291479e+02	-6.455096467832197504e+01	-7.499878317313398668e+01	3.919284696307687277e+00	-1.984032641410121656e+01	-3.485608434977821801e+00	-9.213485802938109259e+00	-1.779086186005315540e+01	1.305444774433486010e+01	-1.559367649492889196e+00
8.575114192558519335e+02	7.156165726578500426e+02	2.481077036382997107e+02	5.108646119986940626e+00	-5.798310453984930390e+00	7.189435160066677710e+00	-2.145550139337748075e+00	1.670706099106456932e+01	-4.430032066326011098e+00	2.402173233756935389e+01
-4.164141424643289611e+02	-6.665070653435694794e+02	-6.052487926217676772e+01	-5.343562638377134633e+00	1.687126513133304684e+01	-6.221093426181366404e+00	5.991797464189940747e+00	2.123250718185163144e-01	-1.001179505869492559e+01	3.545638358460268424e+00
7.328207607236272736e+01	4.426989595958851851e+02	2.023148961205266971e+02	-1.145583709915001691e+01	-3.521202676403205611e+00	5.749393041342067079e+00	6.808115359662907373e+00	-1.933979413262148483e+01	4.877560031172597732e+00	-4.331860642183085197e+00
-3.400180648541871733e+02	3.692167045062591058e+01	4.060974294684684196e+02	-3.878999951198730756e+00	-7.981024219437689915e+00	1.257531405949380954e+01	1.403527832811721332e+01	-7.255250667652438423e+00	-6.962011375882408259e+00	-1.471809809909880862e-01
-4.888775404138612544e+02	6.302233347433822246e+02	-6.146481237325940583e+01	-3.376561558259854934e+00	-1.308835302111665300e+01	8.762758434643749261e-01	-6.104971933931555128e+00	2.612376839245726390e-01	1.298374618791902968e+01	-9.683480503239463744e+00
5.213276752603935620e+02	-6.171313663962910141e+02	-4.678684915264001631e+01	-9.023226562006641416e+00	1.946882178643129890e+01	-1.053005844139216407e+01	2.487447305106575968e-01	-5.780929231726298134e+00	1.932986499626922816e+00	1.397822306945450421e+01
-6.080188561723651901e+02	4.316441236233657719e+02	3.280289513531445209e+02	1.332846137295300615e+01	5.134139854961619953e+00	1.088222750057874677e+01	1.346075604203292464e+01	5.274862637358110895e+00	-9.292184799027314313e+00	-1.065868548112004532e+01
-5.316664762843332710e+02	-6.049137631295329811e+02	-2.798467053092208801e+01	-6.179439462418331530e+00	6.039647391787311470e+00	-6.599637317833664696e+00	-8.332868681797423349e+00	-2.294377820186337402e-01	-4.105534935483893477e+00	7.068045508045074143e+00
7.459177699738354761e+01	-1.151009592977356533e+03	2.009221744262071354e+02	-5.446673235216488607e+00	-8.730965340235805616e-01	1.095515169646303910e+01	-2.736683665374206598e+00	1.178583718540487624e+01	-2.136046923603687731e+01	1.199264270583837266e+01
-8.645679793384294953e+01	-2.982375679010262388e+02	5.010674106068611309e+02	-2.529488859826831160e+01	1.861149621334518400e+01	1.724722554380812412e+01	4.506251127686605962e+00	-1.294295931253794052e+01	1.786588203281836429e-01	-1.872121247753996442e+01
-5.725183816260682761e+02	3.784264590770226278e+02	3.488045973834343840e+02	-2.049385790361093029e+01	-1.146070469307340467e+01	-3.907495705689978949e-01	-4.441336476747490991e+00	-4.965988324426677814e+00	4.068864967116477160e+00	-1.824743926876377431e+00
5.188205931958714245e+02	-5.852047668041329871e+02	-4.665050052847767859e+01	-1.729167596854059497e+01	1.731191473135818626e+01	6.845883728056499917e-01	1.061356485046864861e+01	1.980767211268778638e+00	-1.963442265232974826e+00	-1.526862649813219797e+01
-2.919817708794376188e+01	-3.061019556556736347e+02	-2.388454268992784080e+02	-9.012301355825973914e+00	1.460710448516285886e+01	7.361700824549104460e+00	-2.332659327894046175e+00	5.605150184065312402e+00	-1.462811376336390357e+00	-1.112638822066462474e+00
-7.733154084644606030e+01	-4.028690314750695620e+02	9.081788549273647959e+01	-6.094094848326014002e+00	-3.701099187858669204e+00	-3.048592192604935303e+00	8.109775597580050066e-01	7.881532197043122911e-01	1.064062968558691047e+01	-1.183753382278184496e+00
-4.300872956791371848e+02	-6.831521334878294738e+02	-8.197088311029970953e+01	-3.906116126981902248e+00	-7.304931866225493842e+00	-5.058798464246212490e+00	8.258410128929396521e+00	9.276085489129954453e+00	-8.573793084099127881e+00	2.465567290963017300e+01
-3.352632041645071013e+02	7.179116940863019636e+02	-9.153269800204209616e+01	2.894682117970077129e-01	5.913680537154852868e-01	1.923808346546192372e+00	-8.202629729403585479e-01	4.059634604761280130e+00	2.013992468955910908e+01	1.923996192021845530e+01
7.898214659728452602e+01	3.717400567900742772e+02	-1.462008170564955947e+02	1.182691131833276543e+01	-2.203663234167684060e+00	2.298370253696115473e+00	-5.745841589968493146e+00	-3.968644246519183572e+00	-3.340312270767937797e+00	-1.413936872134516021e+00
7.701370963102429812e+01	-1.613507702498536958e+02	-3.685242509754324942e+02	-1.096424780147992806e+01	1.224426424474789954e+01	-2.450493083612347522e+00	-8.747541568096982800e+00	-5.736838130707338834e+00	1.102530267388363860e+01	1.179077161570229038e+01
5.815043745721560526e+02	-5.368771911611795531e+02	9.077223093002711352e+00	5.707406166867082575e+00	-3.618181948559477057e+00	-1.521966356652111552e+00	5.463690894539269038e+00	1.040381926497164322e+01	-1.602024560638727380e+01	-6.117883672310079568e+00
1.448231341894362600e+01	-3.104071994200696736e+02	2.721504142492704545e+02	-6.381163586651251052e+00	-2.747078007809615752e+00	1.210267874369878704e+01	-3.763835984329186424e+00	8.582460658906533979e+00	9.784882884569348960e+00	1.176347086129504937e+01
1.653286991992017363e+01	-3.603654795166074791e+02	5.167147548475431904e+02	2.007578792258653433e+00	-2.969411053066311368e+01	1.475378804916415376e+00	-7.423124976436109357e+00	4.723177862831635210e+00	4.629024117246807180e+00	4.760893169283741067e+00
-4.531420757066327099e+01	3.976991715648011336e+02	-6.190152595105411848e+01	-5.060024311295751254e+00	-4.324681345671466559e+00	1.025997623954324922e+01	-1.373101343249424033e+01	1.172922057268968743e+01	9.925318487252832611e+00	-7.963851905798110309e+00
-7.649178565132056917e+01	-3.476895174590576971e+02	-1.306618013544411951e+02	1.990643026680698480e+00	-2.276305994814541833e+01	7.164198616675001574e+00	-1.549799456328159586e+01	1.432043802586192349e+01	-1.011371508370285888e+01	1.316613378512258414e+01
1.614424850293331914e+01	-5.092964636156968936e+02	-2.846074310463736765e+02	-1.188212013025428604e+01	-1.536756797702945876e-01	-1.311826961898862010e+01	1.300603461976429642e+01	-4.161449257625098319e+00	3.182262394868910604e+00	-1.064934498361825632e+01
-6.605351591024599429e+02	-4.605857755912657012e+02	7.949125734777842922e+01	-2.677423925668748872e+00	9.566823590504755614e+00	-9.693270201329962532e+00	1.628448190165299181e+00	-1.204886295326955015e+01	9.526499231758085884e+00	-1.679192767894804916e+01
7.682599467679777945e+02	2.628678691725898489e+02	3.276676832610110068e+01	-5.873263160445008957e+00	-5.762560186078929947e-01	-6.843752486822756609e+00	-5.844926685309001613e+00	2.338323990364776250e+01	-1.225230219255157138e+01	7.837374648374871855e-01
-3.715636242796240936e+02	7.101960940545338872e+02	-7.738716251703547755e+01	-1.275663106015478832e+00	-1.713152698154680564e+01	6.797032219595343427e+00	-4.910960092963895463e+00	-1.166500408023705582e+01	2.330699491515462540e+01	-1.781861683629646809e+00
-9.511464461497897673e+02	8.479298979005047840e+02	2.243107425452436701e+02	-9.260194633286003452e+00	9.861148422148406922e-01	1.653690642517639020e+01	-2.091554175541723382e+01	2.893074736676542358e+00	1.056265916209245148e+01	-1.067813329312114412e+01
7.975050284298797010e+01	4.515123028654352311e+02	1.862400790884684056e+02	-7.787849152572645650e+00	7.215431185317482843e+00	3.552942460379311385e+00	-3.486570752982308896e+00	-5.124549721526378221e+00	-1.763876228915423283e+01	3.665817268599719236e-01
-3.861432863124783239e+02	-7.001605383672648486e+02	-7.639246233482990078e+01	1.392378974046519247e+01	-2.241099037100444491e+01	1.245721622815058893e+01	-2.118463796158868817e+00	2.092271118819127640e+00	-1.459766810349446331e+01	-4.727950345435870005e+00
-1.018380362479575467e+02	-2.839201640938732680e+02	4.779678455621944977e+02	-1.285544548327101211e+01	-2.628418181634636142e+00	-4.606699374153095050e+00	-5.269047684436488410e+00	-8.786051881805967412e-01	-2.020985820778417708e+00	9.170986699710731216e+00
-3.176072425279251021e+01	1.121537006201032000e+03	2.359560377695221121e+02	-5.203928667191506818e+00	-7.767007686113913678e+00	-9.883531139201750193e+00	5.371972210748792165e+00	1.324934141906894070e+00	3.614337472977635191e+00	1.348549526597104276e+01
-2.783900438047243497e+01	4.121375803232612611e+02	-2.095576571640544472e+01	-5.190319916885198781e-01	7.470734475105179406e+00	6.822955629762978091e+00	-7.285083329201017754e+00	-5.469047239418706852e+00	1.009631410432988874e+00	1.393974426465794281e+00
-3.692063411823120873e+02	7.059032622642700971e+02	-7.012429543112159536e+01	3.280720075314651041e+00	2.531127236642163325e+01	4.376355327487503999e+00	-9.525217472617354630e+00	7.922030705464420564e+00	1.253088928095013932e+00	-1.024313407644667606e+01
7.967169147057586542e+02	1.537475227342190749e+02	-3.048924076068500000e+01	-1.460094074017940358e+01	-1.523554420227649331e+01	-5.905720180301390343e+00	-3.240638534828547801e+00	1.322615249794192538e+00	9.787826058976295540e-01	1.244456175208044968e+01
-5.920382824836114111e+01	7.091613210959009450e+01	-3.989223502827825882e+02	1.158811622637338612e+00	1.625283031297680425e-01	-1.243078461921803424e+01	-1.969172299510336543e+01	-1.141360334933841614e+01	4.055576140366826898e+00	-5.211551292970288074e+00
-3.961599231724699735e+02	6.949821524547935496e+02	-6.797784648894636916e+01	-3.076701151980465454e+00	6.691473877881161769e+00	3.973552879173874786e+00	6.125365827812173869e+00	1.381155237337886277e+01	-4.254053571475971962e-01	1.182124648647778287e+01
-8.852706996511681155e+02	7.828637948104462794e+02	2.440517582358265827e+02	-1.992291204935459348e+01	9.630437170419343218e+00	1.024693851693013080e+00	3.593996621119970758e+00	3.557865185482620873e+00	-7.993663626245752774e+00	1.120895021930151181e+01
5.535339795891476342e+02	5.703190443858916296e+02	-9.129132308651833227e+00	-2.851756023758411196e+00	-1.364294323334109382e+00	1.285627773359464143e+01	7.535858751808515166e+00	5.341035269711309486e-01	-3.553928310301140314e+00	7.907307697048580941e+00
1.679313772964601981e+02	7.871406856251139743e+02	1.795620948920124960e+01	1.396082401940537387e+01	3.366995023686028432e+00	6.048802908788522892e+00	6.753174669820958265e+00	-6.032864460389912864e-01	1.801953177131736794e+01	-3.350986613229383071e+00
6.562683651445874489e+01	-1.073484501843440597e+02	-3.797999730723864786e+02	1.367212535660611117e+01	-1.056543539055096348e+00	-1.859906156371143524e-02	3.168016397045579247e+00	-5.125418782755122749e+00	-5.273582044805178448e-01	-4.572248797986791402e+00
5.199352913884011969e+02	-6.386590525814872308e+02	-5.360001515221513557e+01	8.530490127656364052e+00	-3.562632746203116874e+00	-3.870017215746359707e+00	8.816005866500717048e+00	1.067287873964520273e+01	1.079688015105160304e+01	1.642339375227118836e+01
2.454385521249557911e+01	-8.413409070186593226e+02	-4.006501435266006865e+02	1.336648481848231107e+01	9.267818533358973099e+00	-5.271026119756106354e+00	6.337634429823012283e+00	1.539878181411775682e+00	-5.277544840095193202e+00	8.151038004677330306e+00
5.956032788970412639e+01	3.972244138905726345e+02	1.063749632864386143e+02	3.773422530299686439e+00	-3.832410066350719013e+00	1.101972022294333797e+01	1.221057524193803800e+01	-3.264813206691551173e+00	7.500077268751283555e+00	6.040715635595457655e+00
6.221563407884846697e+01	8.718138361879002787e+02	3.794310352234646757e+02	1.653126316030035881e+01	-4.785087933545026040e+00	-1.066317976301061621e-01	-1.060881013240328841e+01	-1.502869733070667913e+01	-1.946266858898088614e+01	1.013591784644340166e+01
7.252309642000241752e+01	-4.143578377486209092e+02	-1.238658784064705856e+02	-3.225415862531649580e+00	-7.829602592250674675e+00	-3.033402604194193941e+00	8.998717820454465999e-01	2.922910090138878925e+00	1.177706145531627335e+01	8.827548368981609883e+00
-3.520883340893857394e+01	-5.744755401261378438e+02	-3.228639790769097431e+02	-6.104413530753868500e+00	-3.949818900409650446e+00	1.199915177346334083e+01	-4.518144137555020201e+00	-1.553851190840725316e+00	-1.535140695528732779e+00	1.119376017989182903e-01
6.856093770505462714e+01	-1.182306697934002386e+03	1.149192354469714132e+02	1.561488033239034223e+01	-1.132925004324189544e+01	9.708263152959945019e-01	-1.031573144885733839e+01	-4.461797703286818906e-01	-2.181528330824101136e+00	7.729416632662353237e+00
-2.886740630840889921e+01	-3.690773319819534777e+02	5.054461690131223577e+02	-1.248732753720665301e+01	1.266970196598494347e+01	7.220446152956956354e+00	-9.545671016004751763e+00	9.432331336911344621e+00	1.192701601226201902e+01	1.035828449091588155e+01
7.806651863348085953e+02	2.175731427006169270e+02	-8.299313966787824626e-01	1.754117419137818246e+01	6.650972257966771828e+00	9.960538865236555850e+00	1.254051166953071572e+01	-7.155616685620214135e-01	1.140204383227652585e+01	-1.393967916235525406e+00
-7.670901571039964040e+01	1.167161549076308575e+03	1.690790616912286168e+02	-4.501054162678814308e+00	1.543588480426536336e+01	-1.749253815190279449e+00	-1.766967391072694582e+01	1.395191040812133565e+01	-7.128564778014365722e+00	6.209548519927009735e+00
7.118424926896735769e+02	5.412604388523426451e+02	2.968487942370291535e+02	2.162369881984955100e+01	-7.037355943048173579e+00	-7.037282723214811853e+00	8.116389701824033409e+00	6.842448168411045195e+00	-1.338430901076950974e+01	1.880709914076514266e+01
-7.828547426841095103e+02	7.504475614338460332e+01	-7.200925766393514493e+01	5.023856377594976053e+00	1.544167561327727256e+01	-5.742642810223328453e+00	8.905454825984342904e+00	-9.756746440945926580e+00	9.368669780845278794e+00	4.127572149755456832e-01
4.185849339788267898e+00	-5.296497223856667915e+02	3.005679565973828176e+02	-7.214951051674036719e+00	-2.212191362418093998e+00	2.221306902378296755e+01	-3.253383747700460571e+00	-7.586429191495450475e+00	-1.834940474377967945e+01	-1.107703330732320168e+01
-1.323119314945608664e+02	-2.138085549389977587e+02	4.989526492640905531e+02	1.035736204083130119e+01	4.781743782018038402e+00	-1.841364721486403955e+00	-1.374542319725255268e+01	3.273812894186046485e+00	-9.444503165822670354e+00	-1.670271145796799317e+01
8.276970576153966874e+01	-4.160817979665418989e+02	-1.323874004054879947e+02	-1.277745800644218654e+01	6.445936334076034058e+00	8.067980631172298800e+00	-5.044520956970854009e+00	-1.227075210462292532e+01	-2.379008717619611468e-01	-9.489995909085479298e+00
-1.035429993920803859e+01	5.223410261408859014e+02	2.592057668024867780e+02	1.076791789063487670e+01	-5.882053964963147585e+00	-3.385157195719880718e+00	-2.362736152038388937e+00	-1.427618180790562796e+01	-1.495539053560134235e+01	-1.290722692894468615e+01
6.085653196523522013e+01	1.179403583081460511e+03	-8.734016396540852156e+01	-1.978968459245392664e+00	-1.523323691661353152e+01	-8.005462103167737098e+00	-3.997063650380006106e+00	-1.052350585769188385e+01	2.256475082317810799e+00	1.054946017075323361e+01
5.057960850159159349e+02	6.226262654766920832e+02	-5.484798379499147813e+01	3.252745117523113905e+00	3.486011969183357984e+00	4.908806927482054050e+00	-3.898818185457913477e-01	7.839084535089188677e+00	6.913585432280858534e+00	1.813088953372715917e+00
5.784286054220132911e+01	-6.839199802495222684e+02	3.866022836100879090e+02	3.253254918361437209e+00	1.068411074160818863e+01	2.611678172522490371e+01	5.330611076767135970e+00	-3.155016692560057123e+00	-1.066877025651336197e+01	1.497666853696071065e+01
7.473270390146694808e+01	1.157413092640871582e+03	-1.706619894378213189e+02	6.556610948150386697e+00	-7.934689956482422701e+00	8.675363535704410101e-01	-1.112926310426878729e+00	8.715626469188256564e+00	-1.238883981184792482e+01	7.697276066435417619e+00
-2.452853861062897920e+02	-7.734387782885268052e+02	-1.071974431470219002e+01	-2.491074819353191216e+01	-1.224579675760071318e+01	1.523137931450093951e+01	-2.696067936694290346e+00	-8.795998220486589858e+00	6.380331816262268418e+00	-7.947859742524175708e+00
4.857439558684652638e+02	-6.296533545064573900e+02	-5.793849522514748429e+01	-4.699948977435514763e+00	6.229937797711039948e+00	4.445191616595524309e+00	1.037081725266114063e+01	-8.141065611376612665e+00	-1.875322571918984949e+01	2.892782895659931075e+00
-5.913331551542923847e+01	1.146903087261893234e+03	2.222869686628022521e+02	-5.184653253820291852e+00	2.330043643751638527e+00	-1.015655270289427481e+00	-8.492810564146735519e-01	-1.060598254463072987e+00	-5.824247932197624822e-01	1.385232295684090076e+01
-5.881272392773922775e+00	-4.946587133309501496e+02	2.625634496480782332e+02	5.823173515522781507e+00	-6.580895971824208601e+00	-2.074336515900454536e+00	3.525865050675430723e+01	2.830702344399171011e+00	5.446349394126368537e+00	4.622044649689159179e+00
-6.387712716109566600e+02	4.791061341900001480e+02	7.461810302379203108e+01	2.529029217004133301e+01	5.556230393830889902e+00	-2.014220715223488778e+00	2.237534276440434677e+00	-4.258511183714021264e+00	7.821229417535308093e-01	-2.744035288412723261e+00
5.509927603873966717e+01	-9.270738374249151548e+01	-3.932594347261065195e+02	-5.172313764286319504e+00	-3.403942157727515294e+00	1.089228437603268063e+01	1.293572276874876747e+00	1.022361869828974079e+01	-4.439318526383694063e+00	-6.546351384183934918e+00
1.885872733612188412e+01	-8.306923868986448269e+02	-3.971564493158422238e+02	-6.679465957772045215e+00	2.667863939959832820e+01	7.367950621901532493e+00	-2.665831480718888713e+01	-9.799649708432321971e-01	1.196465887146315588e+01	-1.217935017248271468e+00
