5.409150063139941267e+02	3.325007885241535064e+02	3.594207306078537840e+02	-1.331351967408673231e-01	7.008594755855793501e+00	-1.073743867395144136e+01	-1.488936794793762530e+01	5.026522875835427229e+00	-2.702182600669154056e+00	1.703815934985970415e+01	-8.044182055336010606e+00	-1.031091820239109502e+01
7.032115384410188881e+02	5.518977393114870438e+02	3.005870505045243704e+02	-3.321594000676701519e+00	-8.594048203659403473e-01	-4.729517323440100895e+00	2.773851047797641023e+00	-2.778255096905122734e+00	9.293548227369653247e+00	1.056177783583155438e+01	5.256742497013139115e+00	-9.370611851724618191e+00
5.291250378878479488e+00	5.021550520313124935e+02	2.716799130671474813e+02	-7.073213853802089446e+00	-5.904394683325481452e+00	1.164578544043271258e+01	-1.995326852738327439e+00	1.590919131183046531e+01	-2.688475499356286047e+00	-1.301649588194479179e+01	-1.641889578374879832e+01	-8.610046698989780367e+00
3.159746173549314676e+02	-7.351947474787285728e+02	-5.333613343322522127e+01	2.016430605356421601e+00	1.926154663249472065e+01	-3.171632473936949026e+00	-1.656911887103781122e+00	-1.160735589929883638e+01	-6.435294312673751627e+00	-9.232444666691170809e+00	6.129625911667755389e+00	-1.282797087578954720e+00
1.057733524491229815e+01	5.491541895584085751e+02	-2.970400898175997781e+02	-2.604024823115984333e+01	-4.852593622819000529e+00	2.675836625287262294e+00	-3.223376715101804457e+00	-2.310031696441061211e+00	2.739771944808869542e+00	2.347722199884687555e+01	5.208998288919538311e+00	3.208757130331806984e+00
-1.421468756715586892e+02	-8.040112906555605150e+02	4.777964381522408388e+01	1.491076073395489310e+01	2.873231618580806668e+00	-8.114000292619007126e+00	1.540693711475791972e+01	-1.370122452636098487e+01	-1.124537276638854522e+01	-1.825733469300842016e-01	1.101503391522807718e+01	-1.766163603069521360e+00
8.796836967378984582e+02	7.685114897703820134e+02	2.449826424501253257e+02	-1.317296586058015251e+01	2.573207936876416024e+00	1.349981980385536318e+01	-9.612856853931351253e+00	1.182562651222283989e+01	-1.899441341762245994e+00	6.030100103895486896e+00	4.771418585962719838e+00	-3.240541747081873147e+00
-1.000615126701240797e+03	9.189144520419995388e+02	2.095838445954295821e+02	2.592517846435822726e+00	-8.782971676800116478e-02	-1.140089530698925380e+01	7.693465360108357132e+00	1.170934594295600029e+01	2.446909969813019003e+00	-1.844627685224975888e+00	1.277206880202824024e+00	-1.512564895914429641e+01
3.667846717422695413e+00	-4.011202732017533208e+02	-4.718557829468899456e+00	-2.637150336084044255e+01	-1.728931153922501351e-01	2.102256226688844709e+00	3.216769896973038101e+01	-9.121208030079149154e+00	-9.075412133834747763e+00	3.811581110885927437e+00	1.188371051700834791e+00	-1.300674229858268305e+01
6.899495170304030580e+02	4.040320053902281074e+02	8.884742494327642248e+01	-6.553192050930935153e+00	9.832166566586943546e+00	6.525066291490785986e+00	1.022591144845423727e+01	1.489250989631739230e+01	-1.183724041180470721e+01	3.618999975483313536e-01	2.164607712167481068e+01	-2.363328515692731113e-01
6.906364530654535372e+01	-9.891553364593686410e+02	-3.519849767485910661e+02	2.076448048555948667e+00	-1.192574588126106949e+00	1.255444195299064347e+01	9.268800222573785774e+00	-2.917474984474895283e+00	1.419490675819277214e+01	-5.578743089980127579e+00	-1.205742099914848531e+01	1.993304685820799227e+00
-7.562511075609767204e+02	2.517684411238324458e+02	4.378700222870259040e+01	-6.491971427071444367e+00	-6.253645750557865313e+00	-3.279483136369484519e+00	-8.892842575993759269e+00	-1.080376623005566294e+01	3.352415045334415034e+00	1.465144866950017821e+01	-3.251101222166113303e+00	6.524353397974563151e+00
4.022974986386005298e+02	6.921333421361320006e+02	-8.236031649424882062e+01	-3.287093589525300619e+00	1.497175076834711227e+01	-5.126182963914667212e-01	5.447602929160126450e+00	9.967514154744845811e+00	1.139207591040537970e+01	-6.844362746127004904e+00	-5.966606016882421315e+00	1.200478242246179761e+01
6.589441150178248563e+01	3.761183692741134337e+02	-1.353563264813930402e+02	-1.606398499387181378e+00	2.970425547769480801e+01	-2.101004851170276577e+00	3.855065183423056485e+00	-8.714354188718077765e+00	-2.292858652231173799e+00	-9.757163175122240517e+00	-6.449019235091332902e+00	7.336369630508366768e+00
-9.730438732377783140e+01	-3.518551682959490563e+02	-1.636046141047774256e+02	-5.985748971911933225e+00	2.162131970720677643e+01	-3.361923807681092669e+00	3.952764670237144173e+00	4.062353207520313703e+00	-6.285249996732802380e+00	-1.070573349920577222e+01	2.105219539826048347e+01	-4.284491276782703473e+00
1.733617418396809171e+02	-7.953793460063707244e+02	9.864494199602267699e+00	-6.497506701992758593e+00	-2.294935853977271734e+00	3.170111854401683082e+00	2.412623000665605311e+00	5.278169378026092318e+00	-1.137666419059823397e+01	1.207287843554123441e+01	-6.738444987464341729e+00	-1.531568468202395827e+01
-6.049219993159423581e+01	6.961307116571102824e+02	3.799336880807210264e+02	1.519333950488647567e+01	1.269131730258327551e+01	-2.612642360052634505e+00	6.966250662745422595e+00	-2.842198365463293896e+01	-5.692842658353393759e+00	6.212069601328222390e+00	-4.905091084530416978e+00	-3.252554986208241239e+00
-4.115287716046118476e+02	1.462496661864948635e+02	4.057617830096871216e+02	-9.712523410329211515e+00	-8.729810004783907118e+00	1.857641457488530823e-01	-2.887039333041114375e+00	4.440379888078379578e-01	1.007576864517652382e+01	-1.920358044475951598e+00	-3.187481654057506830e-01	-4.589997574568796423e+00
4.712682195967349230e+02	2.092902476277362496e+02	3.881084486171952790e+02	4.903605373094467090e+00	1.187138377837001357e+01	-3.145230893142669348e+00	-5.649495484298702186e-01	9.458252897950412574e+00	2.740302597214618885e+00	-2.680255226455319573e+01	1.266981423219028180e+01	1.728726063854508554e+00
5.089181405054894469e+00	-3.697847946688926868e+02	5.337652553330667615e+02	3.462014745526124315e+00	3.091220205705836221e+00	1.645894176354247840e-01	-4.348702687176866810e+00	1.319412536481131681e+01	-8.555258735421741534e+00	3.749675652847165974e+00	-8.696468929642207968e+00	-4.218707584015056078e+00
-5.430680781198310569e+01	-4.786915654740499804e+02	2.454747978130071715e+02	4.364327371318610371e-01	2.207502182753242170e+00	-1.555139493586874799e+01	-3.176867663981461920e+00	-4.170548654694223423e+00	9.497429284589751219e+00	-1.233588401843569926e+01	1.148146746296906073e+01	1.115050266949330471e+01
7.837825384193946832e+01	-6.066209454537599868e+02	3.702003850888818874e+02	1.568496998810175569e+01	9.477083162644875713e+00	1.122325078851758917e+01	6.414718287763082394e+00	3.934838104696662509e+00	-8.988557655726065576e+00	-1.181182029835576586e+01	-2.481451842587999224e+01	1.148492784550118628e+01
2.976571523229502958e+01	-7.990939252135765400e+02	6.380107858461956027e+01	-1.709132774707686764e-01	-5.992188466606629405e+00	7.107748182836941098e+00	-3.594337362156754256e+00	-9.547811478412812747e+00	-1.559303732566974965e+00	-7.787747975819591773e+00	-9.807234502945656018e+00	4.473233730780110662e+00
-4.560097828979270957e+02	6.802765996387495306e+02	-6.847607542140428905e+01	-6.137100724522436934e+00	-3.958295129306446558e+00	2.384629155290209468e+01	7.307335664435128386e+00	-2.201145721931479837e+00	-5.223943933961577857e-01	-1.939861074935927077e+00	-1.645916836235645064e+01	1.364367274533648988e+01
-5.972079593788838565e+02	5.563009552549907539e+02	3.397187722175281976e+01	-1.155156441800562384e+01	-7.080989033046691361e+00	-5.834939837857207934e+00	1.747958826830098999e+01	2.168997190171191858e-01	-1.884884756589035248e+01	1.453467432243526858e+01	6.762690719756409230e+00	-2.846169318909598012e+00
8.901505615141796568e+01	-5.978570633443299585e+02	3.593509315959487367e+02	2.594305454437856984e+00	-1.322847354511678475e+01	-1.642454644700783106e+01	1.231077697285340733e+01	-1.900847974908107219e+01	-1.147615836209151574e+01	3.192974569699447596e+00	-4.348449089757416286e-01	1.396254489955796885e+01
-7.965901459310358632e+02	1.312646784257916366e+01	-8.269353256803439933e+01	1.026419031853644270e+01	-9.387125261994192726e+00	-4.864569455455530073e-02	-1.465067538924389012e+00	-2.500720854176372576e+00	-4.319047448107959930e+00	2.015967661755273255e-01	1.052033123408113902e+01	6.993533117099045349e+00
-5.019335628750560545e+02	2.711365516541300735e+02	3.665951663246099201e+02	3.512168261515072221e+00	-7.923312202566742179e+00	2.017831267662055339e+00	1.337635959530025964e+01	-3.831756644609075835e+00	-7.797890912579269695e+00	-9.650482577726197775e+00	9.353822039752784923e-01	-6.603267464018677479e+00
-4.831509723626217578e+02	-6.408083124639581456e+02	-6.041859675592547063e+01	-5.671401071005714556e+00	2.548851535407851809e+00	8.925490137992813544e+00	-3.375897382032586158e+00	-1.152675135311050880e+01	-5.861269001238442300e+00	7.173553982544759400e+00	-1.646578929627748877e+00	-1.990601968757957962e+01
7.774496227496804295e+02	-1.589738240365221316e+02	-2.136770237326486921e+01	8.412921547227181662e+00	9.555208622887544578e+00	-2.094288424031309326e+00	1.599877512685459990e+01	-6.052287545628301402e+00	6.126737674411099732e+00	1.853976166534141212e+00	-5.031180741814495150e+00	-8.668356970974869569e+00
5.292581776429812379e+01	1.126662271199847737e+03	-2.236362694039238477e+02	-4.940004698836472308e+00	-1.246746217580278149e+01	-6.811460402553991322e+00	1.577518317810646487e+01	-4.958333697157525144e+00	1.843449519737688558e+00	-4.750359938004294236e+00	2.107031891812348512e+00	6.467886908592362261e+00
8.308395796234198372e+01	6.998913827865776511e+02	-3.893650878022595521e+02	2.499699690915138106e+01	-9.781495507764214281e+00	1.860468996129019104e+01	-6.352930135566241532e-01	2.655026221027032118e+00	3.156499659211371878e+00	1.363191092063005705e+01	-6.737523962616671636e-01	5.690551979801731441e+00
1.706609902038971143e+02	-7.676389029245309530e+02	2.704066383599046475e+01	-1.125584980383832878e+01	-1.306486115965350869e+01	6.084186487073641736e+00	8.972903251368401500e-01	5.582342873703280972e+00	5.957358673505587454e+00	1.695356785482908180e+01	-6.694360493087325281e+00	7.178336213866310933e-01
9.718620447147827690e+02	9.182317254983635166e+02	2.334494955610975921e+02	-4.946027402741506762e+00	-3.470732609086546905e+00	-2.438597479528767931e+00	1.683247130536439373e+00	-1.219964349491517552e+01	-2.689225416263425927e+00	-4.398841944237031676e+00	-1.331967795765445217e+00	-1.027581026525226449e+01
3.921001304697052774e+02	-6.895205361066958858e+02	-7.695348766152262954e+01	1.598560103850807934e+01	-2.242254521006888268e+00	-1.350718292598519277e+00	1.295023306609715164e+01	9.240579048119929695e+00	4.749921232351854705e+00	3.533545974983141047e-01	-2.718305276631541645e+00	-1.564564057195336311e+00
1.782107393602356993e+01	-8.306524847945280499e+02	-3.821527836965214533e+02	-4.905683109548250265e+00	-5.190219896153002388e+00	-1.028731510209879157e-01	2.775791367191086323e+00	1.076697525176985870e+01	4.437905432951151141e+00	-1.580419867759689012e+01	6.016335403165264939e-01	-6.310261469326269079e+00
5.939355103292314197e+00	-3.659478560587907623e+02	5.230571004411362992e+02	1.461650051588032184e+01	-2.429769453096284337e+01	7.062017665046569803e+00	-9.785481088009957418e+00	7.635477370252424123e+00	1.835259604690452351e+00	-7.459131602739690337e+00	-1.421850477341961394e+01	1.430070820871329929e+01
-6.457386566468080673e+02	-4.999503532359117344e+02	7.197713013074758237e+01	-7.500973247369923103e-01	3.054051586508840010e+00	1.558459943773247858e+01	2.888885765788798299e+00	-1.397228947150342471e+01	-1.783910285589805511e+01	1.094721392688830974e+01	1.203909259417031663e+01	-8.297763235562473083e-01
-7.177977595180016124e+02	-3.675583142637283913e+02	9.069730774066104573e+01	-1.376078938558429887e-01	3.180842338439724415e+00	-2.614708180031519724e+00	-4.678650493885808004e+00	-1.620285468467092205e+00	5.919114734139585110e+00	-9.586204863060581616e+00	2.670049060039755950e+00	-3.105452791223942199e+01
5.541593817862000151e+02	3.178095796876147574e+02	3.442084769659033441e+02	1.884008903556740933e+01	8.179848073759538707e+00	-3.325554231299927554e+00	1.106929288010279855e+01	-6.183891991597275428e+00	-5.835041259566522420e+00	-7.084333644081785231e+00	1.471065999754594733e+00	5.502968500597864576e+00
-6.149621929670607301e+01	7.912092055720734152e+02	7.643800839174561190e+01	1.785514185160215206e+01	-6.961276575132730571e+00	-4.987483731135792020e+00	3.129375480300205403e+00	-4.767643205315742705e+00	6.608760298692073931e+00	-6.810092950675565859e+00	-1.561595673655530980e+01	-5.305445910784084340e+00
-3.461925891229154928e+01	3.215303635029163161e+02	2.585238674343867160e+02	7.362762611717178496e-01	-6.265773325878488009e+00	1.888460438514096396e+01	5.438394373728709041e+00	1.063925423889314814e+01	7.334665070853056967e+00	8.963659623163039214e+00	1.257974953734727741e+01	-1.565439131818928864e+01
-1.693238932299528017e+02	-2.084695807754657721e+02	4.971936990864508630e+02	-5.377583903750232430e+00	-8.828434225867194396e-01	-2.318621676195657955e+00	-4.922815920184345551e+00	-3.107906347575600137e+00	-1.009745762804915614e+01	-7.747522160454561657e+00	-1.346224384584018452e+01	-2.644007808458585629e+00
2.773231258963750179e+02	-1.933187042977678516e+01	4.418266967631071225e+02	1.674143622467162373e+01	-5.286196588538212282e+00	5.934885949069999889e+00	1.551470449806536145e+01	-1.256432833239558633e+01	2.996989936912390462e+00	-2.304785182546804201e+00	2.758222891105527874e-01	-2.793571970934636273e-01
5.048282550109874478e+02	6.102645503603821453e+02	-3.587817072526386397e+01	-4.823310774381755373e+00	-1.818342780231169087e+01	-9.657272183139278710e+00	1.286931555475340616e+01	-5.456427936579140159e-01	-4.657421608267659607e+00	1.148863920656165716e+00	3.566770714143045584e+00	2.582386029023046703e+00
4.990634409294617768e+01	8.567522070760495581e+02	3.818231110256866714e+02	-1.656770112121415650e+01	-6.335185524905725174e+00	2.669284804230368735e+00	-7.267494142064352403e+00	-1.875933153861712199e+01	-1.506776094358988338e+01	1.136467593047038349e+01	5.110491758437614607e+00	1.130374594192810278e+01
-6.063564631650555725e+01	8.969259853727302243e+02	-3.970396936412093396e+02	-6.393925178676072019e-01	-1.533817829215744943e+01	2.390831077901383050e+00	1.368805714421384145e+01	-8.229358239444550804e+00	-1.587783774697885875e+01	-6.048337740627371950e+00	1.920629609145303382e-02	1.768511476369673874e+00
-4.171112047934274756e+02	-6.897324938793849469e+02	-8.472511510293935544e+01	-4.493239878310165913e+00	-7.097150351815116665e+00	1.073285567212613145e+01	1.708946503453024235e+01	3.934427232694516441e+00	3.497669835479366718e+00	-6.197008979953665175e+00	2.342065660475604005e+01	2.881492311813397933e+00
-1.686888756389909645e+02	7.802596942858674538e+02	2.627107983182096618e+01	-6.706245489875682253e+00	-8.174879791708555388e+00	-6.619137471608887324e+00	-1.101430954656215322e+00	1.128915958546133425e+01	-1.217234923436393323e+01	5.993505646379066576e+00	-6.375172690264907516e-01	-1.445616505658113615e+00
-5.643764157763109779e+01	3.769845242697022059e+02	7.713653782588353636e+01	-1.454646412037245762e+00	6.918597091772008767e+00	5.113240617199648952e+00	1.533586198618859697e+01	4.375573818700536854e+00	-1.261318727138024620e+01	1.751003686683026217e+01	-1.021090849783801779e+01	9.364102508668473490e+00
-1.244828655143841090e+01	-7.879191068872180495e+02	-3.923693840027838178e+02	1.093871200127071397e+01	1.156621886661114651e+01	9.411170104929632574e-01	1.169336047833436076e+01	7.452308374653279444e+00	-2.302691697358701717e+01	1.072055451961243477e+01	2.188176175921314304e+00	4.256180593260333822e+00
-5.870690258390078498e+02	5.412477790943670470e+02	7.832439314758950388e+00	-5.407456219195435843e+00	9.161952508767317482e+00	6.352392435498752654e+00	-5.997626284151209575e+00	-2.172232214224065316e+01	-1.373961597466910156e+01	-1.153774397457519285e+01	6.192484287583512881e+00	4.512157726854251649e+00
-1.370953509783572599e+01	-8.235289558001438763e+02	4.153155919910585112e+02	4.486745371357233614e-01	-6.655013751459279980e+00	-1.213571371325920900e+01	-4.472384044356746635e+00	-7.484233740125280088e-01	-4.966835970126121325e+00	-1.263097368585402691e+01	-3.002075164506488925e+00	-2.316381157550683856e+00
-3.451773163427073143e+01	-3.805268498832514297e+02	5.058114139205273432e+02	1.036662782567070673e+00	-1.105585225554385076e+01	-2.752912632264259329e+01	-1.945137199778185222e+00	-1.004783222062466130e+01	-9.081547019680412447e+00	2.344359386470735274e+00	-4.220151918070136343e-01	-1.411876713392572746e+01
1.077947707901135388e+01	-2.903101774616750959e+02	2.595047314115429344e+02	-1.020199529248534809e+01	5.449777834324490478e+00	6.541458464505311099e+00	2.301466114294598597e+01	-3.123396902350248805e+00	-1.741483246425202247e-01	5.042921014075814945e+00	-2.031187269818637020e+01	9.969731274942212451e+00
8.629874308693887031e+01	3.823751614947115627e+02	-1.192325767784095518e+02	-3.662129360209985141e+00	-1.493113272400839131e+00	6.710579594154876482e+00	1.317948970697419897e+00	1.051026632813569606e+01	1.529348941052302902e+00	1.965889390750672261e+00	4.824926522311391075e+00	-6.370771011863181066e-01
-8.228919670721471391e+01	1.195102182970042804e+03	1.145798267526163272e+02	-1.270819268110180644e+01	2.744016094504928116e+00	8.236337862433147805e+00	1.212920148507975782e+01	-1.425681438014047053e+01	6.591596020206901940e+00	1.121114945855558709e+00	-3.110975461672275344e+00	3.246784589921228203e+00
-7.323071903079696767e+02	-3.366001394587811433e+02	7.513190274265730295e+01	6.996613929023529632e-01	3.314661895896018784e+00	-6.230560500580936356e+00	4.395972329370345655e+00	-9.022472592712460937e+00	-4.671544107303717830e+00	2.671831416325071373e+00	1.374865193385517870e+01	-2.416511168364228013e+01
-5.260870527764406290e+01	7.961221021445496717e+02	9.202730808433918241e+01	-2.057202638351307122e+00	-1.472099703469386123e+00	-1.005532338110151258e+01	-8.936247863683723480e+00	-1.865269632799298449e+01	-9.492348812198249774e+00	1.450069143531291083e+01	1.344900927184682082e+01	-6.590827451886661414e+00
8.012014125257315982e+02	1.535900757702172257e+02	-4.608182898608594513e+01	-5.333488169647012889e+00	4.388664603551574395e+00	8.733979051281462347e+00	-4.271795111507896259e+00	-9.002609406834219286e+00	1.374857077218131707e+01	5.021975102788768019e+00	5.029358495001055473e+00	-4.948094661699938612e+00
-8.965761244093894220e+02	7.748827647185745491e+02	2.499269091159296181e+02	-7.710908219435816946e+00	-7.744821965921574680e+00	2.160919121222442563e+00	-1.325067884816167307e+01	8.802400516376758688e+00	-2.143142727292976779e-01	-5.789523929708942696e+00	-4.255194311007708841e+00	-1.604455572923433238e+01
-6.324780357736555914e+01	6.703165424817507301e+02	3.768333105229178273e+02	-9.688960213060703097e+00	-2.080488943725895129e-02	2.429875775300145868e+00	-1.923149385632621744e+01	3.336183411543620636e+00	1.098951524446606598e+01	-1.306809616768435589e+01	-9.855163352354457951e-01	-1.479936641683664611e+01
-1.247045821450831227e+02	7.954844458331858732e+02	5.950001003892128182e+01	-4.270763928503626405e-01	-6.030918695748956893e+00	1.104384622051888343e+01	-2.209582413438980097e+00	8.007978771955739816e+00	-5.879947513400325398e+00	6.031275034230238141e+00	1.959737590760154546e+01	9.569924243917240503e+00
6.728084966261504860e+02	5.146759018088049515e+02	3.007426968341824818e+02	5.156151445021088797e+00	1.495986818135394181e+01	7.501903557535451128e+00	-3.309195084598965941e+00	1.215338254302066989e+00	-8.966796176104555371e+00	9.259219645789858788e+00	-2.709520467958632661e+00	-7.925481356755597062e+00
-2.586305118667998926e+01	2.551003196141949445e+02	-3.053576549696817892e+02	-7.077658582651276120e+00	1.045593088918625568e+01	9.159797357773070914e+00	6.584139693693408013e+00	7.359615793258823535e-01	9.980871857793484736e+00	-8.285333514952496481e-01	1.257298835325660846e+01	-1.699028110153514959e+01
-6.726359668622937704e+01	-1.020405434405507890e+03	3.425856823786475616e+02	-7.591557490577146794e+00	-1.461365745857610854e+01	-4.241107471326054146e+00	6.179253276939285833e+00	3.964712820582983355e+00	-3.460967342161576088e-01	1.762926387866152922e+01	1.365636224070068394e+01	-1.015604478699178870e+01
-7.784829259068217198e+02	2.236142730744144842e+02	3.471811377699093093e+00	-3.362184736106340388e+00	1.305835074044004340e+00	-2.061905192375616647e+00	9.491273574009911229e+00	-6.995085148556060339e+00	1.337534677880507772e+01	-6.816266461792759301e-01	-3.138995650083390210e+00	5.585143030742640846e+00
5.941179211874307384e+02	-5.472641418127016095e+02	3.830272056042436191e+01	-1.739972498970645276e+01	-2.185558734065030428e+00	-6.242573297956789391e-01	-1.643140436988787911e+01	6.629689271621083790e+00	5.612848843248259278e+00	-5.821984816641950999e+00	-6.964169567577412678e+00	-4.464051583089357678e+00
7.621529590559850931e+01	-8.987825567486406726e+02	-4.036026443148746807e+02	-6.229996265712745895e+00	9.076081252743674055e-01	-2.361993931486309961e+01	3.733599035151102807e-01	-2.100774528001334573e-01	-1.814692457256634306e+00	-1.257142700182787509e+00	5.366794220627316037e+00	2.746048788208157898e+00
-4.678848306819996878e+02	6.448811121731830553e+02	-7.352569935384281052e+01	-2.759924399171046261e+00	8.765062691756529745e+00	-4.073723766706537908e-01	7.011346977337186814e+00	-3.437109338883905352e+00	-9.280824466590063826e-02	8.027296157896977036e+00	2.097358734305137418e+01	8.454235350006754857e+00
7.062096289717251238e+02	5.600540755779779829e+02	2.924692074330332616e+02	-2.045147049622253910e+00	-9.859212819504655556e+00	-8.566399513579467495e+00	-1.270745291825593526e+01	8.662983472884672409e+00	4.555999490675983310e+00	-9.464869730004853210e+00	3.100804676291465611e+01	-1.320509327851478076e+01
4.676854596444607637e+02	6.680217217147901465e+02	-5.590035226577742833e+01	-8.441390108720881358e+00	1.587330339421308523e+00	6.451109506180720210e+00	-2.440981327096979570e+00	1.083170147537439176e-01	6.893934846124583515e+00	3.518090735056098595e+00	-8.018639272921395111e-01	6.696221157365192411e+00
-6.717436172429803491e+02	-4.287370656757345273e+02	6.247800137628265560e+01	2.345796188486058753e+00	-1.288555817754973809e+01	1.324758290398625693e+00	6.966807987018937887e+00	2.881009775848726306e+00	-1.148878603591979086e+01	6.523066799246125536e-01	-1.466134840788910942e+01	-1.925997612004810566e+00
2.604653256273550355e+01	5.133244046623436816e+02	2.678211982261959179e+02	-7.981950307996833693e+00	4.289919222416346933e+00	-1.351906767724473113e+01	8.020375023264429970e+00	-1.059946620519531990e+01	5.702636358515333903e+00	-4.024090735101807148e+00	-8.005037018877942501e+00	6.343851500300799806e+00
7.405005060514802153e+02	-3.033363545627315148e+02	6.462730011715369471e+01	1.133966281485397865e+01	7.295144250992944279e+00	1.248569151483138384e+01	1.449140162436202139e+01	8.871671659972836466e+00	5.461773066368715845e+00	-8.259481031575571564e+00	-7.843386695818979959e+00	-1.065727622941547637e+01
-6.606303775346125917e+01	1.030382518095418050e+02	-3.847759718541867642e+02	1.190321091943885357e+00	-6.786582623225491773e+00	1.090111204852289717e+01	-4.890940838119922418e+00	-2.269457452496201011e+00	9.137006153913691975e+00	6.783823435390368140e-01	-8.502817322901556452e+00	9.710072858050169842e+00
-6.411233288003451491e+01	-1.730911482167851716e+02	3.433880589447823013e+02	-3.812983535983325112e+01	-4.617605275459573555e+00	-4.323056509839369177e+00	-1.304595553380668349e+01	-1.099988670530432522e+01	-4.107211624802437733e+00	-1.663616634313132892e+01	1.623315167341679199e+01	1.528113195963173254e+01
2.373794662420739243e+01	-4.053400243065462405e+02	-1.413972518618271579e+01	-5.358483555181782876e+00	-9.974823908539508510e-01	-1.723138807580142995e+01	9.197650842978234431e-01	1.369418512293404788e+01	5.752292407174196542e-01	-1.094838196723479408e-02	-6.004403416310220842e-02	-4.745602774220047060e+00
-3.873391675844405313e+01	4.348431361350318411e+02	-8.083924775309752420e+01	-2.158948640350729065e+01	-1.825626739243380570e+01	9.807089571707715336e+00	1.352818952838311384e-01	-2.023166411509972917e+01	-8.100539009705975957e+00	5.886106828927567314e+00	4.507593352351217497e+00	1.353513275170858510e+00
6.895180017775159342e+01	-6.494744765426029289e+02	3.691625155942351739e+02	7.585088320661252936e-01	1.853079531547361469e+01	-7.211058941870983396e+00	-1.006654292826883079e+01	-1.851601699458692707e+01	1.732591028347054918e+00	7.876166511283077654e+00	1.164746724629092256e+01	-1.709478912079624990e+01
-3.128810138454646861e+01	4.323162561476168264e+01	-4.064900496191240222e+02	-4.958668276634456085e+00	2.919510167164407477e+00	3.289667435984301669e+00	-4.559007740193575131e+00	9.959211258531144306e-01	4.167844870378178079e+00	-7.855183786277328828e-01	4.638517777176152102e+00	7.620627531264854149e+00
8.353957741412839368e+02	6.949714258355454604e+02	2.561972870630571038e+02	3.265176577759068555e-01	4.659297981289046042e+00	2.703348688813551171e+00	-1.370935759880728710e+01	-4.448254328130849089e+00	-1.569890993059029682e+01	7.864672852134032333e+00	-2.867782551228101440e+01	-3.129372498805146563e+00
-5.356538184889470813e+02	-5.836359268331411840e+02	-1.893487764489438874e+01	1.881613916446362467e+01	-2.399851700121053422e-01	8.760028610682956796e+00	-6.076377221808910711e+00	5.988368707142712744e+00	4.906246393216187052e+00	-1.053794010724668873e+01	7.288362433680993790e-01	5.138065846271622661e+00
