-5.674536268248404269e+01	-2.205510443107013145e+02	3.422672544225682714e+02	5.842338688399218327e+00	-5.739630474643862001e+00	3.509129131145896530e+00	-2.128789254007703491e+01
3.809131936997730463e+02	-7.143693774328785366e+02	-9.137095461101574756e+01	-4.080978553088387528e+00	1.571255438520716696e+00	5.581184795554239741e+00	2.043915506348757560e+01
-3.117353435721926047e+01	2.575946927235916633e+02	-2.900607313130053058e+02	-1.261309765562926566e-01	2.733309946299617543e+00	4.698278673277103579e+00	2.030060738973917811e+00
7.000981210097002077e+02	3.894906254129131185e+02	8.194822557079575631e+01	1.150128710268201004e+01	-1.403682449305731694e+01	7.868432959497742019e+00	-7.421247464324504328e+00
-2.680756834321268229e+02	-2.416283664398947906e+01	4.475266804143000741e+02	1.615828028938970462e+01	2.923680104381159994e-01	2.594633943137294896e+00	9.258163482905795050e+00
5.651982877051016203e+02	3.587578530305920026e+02	3.426632476501339397e+02	-3.625282098828935151e+00	-3.548824078923211545e+01	1.553205195587029053e+01	-2.186301357526811984e+01
2.222108440581678224e+00	1.058859733368125490e+03	-2.796219602208866490e+02	-5.228454077050708193e+00	4.372065755060575043e+00	-5.277003554738930902e+00	1.095179772750024050e+01
2.252143465615888829e+02	7.678725251327690557e+02	-2.620478416446206182e+01	7.464986213924818870e+00	7.119854247046783158e+00	-5.676879494539005533e-01	-7.272580663929540279e+00
-4.934410813149617603e+00	-5.179059796663203770e+02	-2.899157672122343001e+02	1.034551871286924829e+00	2.901240828763620438e+00	-2.924035766798348313e+00	-2.232313749982306916e+01
-8.112076874262243109e+02	-4.317577857384916484e+01	-7.201550867947055679e+01	-6.637968374313347297e+00	1.202836750875911420e+01	-1.630627683008762041e+00	-1.352346088377160171e+01
7.096558247211512480e+02	3.800613022250025210e+02	8.611306440675450347e+01	-7.811864178542630377e+00	-4.365874446657778130e+00	1.251522401514631255e+01	5.628820728496703119e+00
-7.260337486309357757e+01	-1.845462165399117964e+02	3.513212303551570699e+02	2.593436890271696438e+00	-5.162984046648238845e+00	-5.797617101185236876e+00	-1.351277537051462652e+01
4.999828849549389531e+01	-3.364813911465524257e+02	2.213200612383997736e+02	1.394392428895585390e+01	1.365810370933306928e+00	-8.276383373309853297e+00	-9.015712194717240280e+00
-1.210281553109685717e+02	-7.775476091552021671e+02	3.316241425596328440e+01	-1.751493134269425411e+01	7.326486429854655036e+00	2.882193799895921948e+00	-1.065180152417369541e+01
-5.789477499133498384e+01	-1.030002270686152769e+03	3.250400307337199024e+02	1.494215775475744223e+01	-1.007786539557697703e+00	1.197296914780945798e+01	1.724736915895505618e+01
-4.063881655410064013e+02	1.662511029926697574e+02	3.998718161336210528e+02	1.293455910616778404e+01	6.661038509037443767e+00	-7.393034509277561561e+00	-1.494140462960047699e+01
5.259110118051770542e+02	3.156640419655598180e+02	3.478941805420055857e+02	2.773990479607892912e-01	-6.801652872450750564e+00	1.946372203194500106e+00	6.743140733682610133e+00
5.574728760926420819e+02	3.558440582776715928e+02	3.345151344372164885e+02	-1.704589271984347221e+01	2.040492391425324215e+01	-1.011613940203942796e+00	-3.788992984990491308e+00
-7.119938038401572555e+01	-4.286980972172053157e+02	1.391095707436640225e+02	-4.271594309558099489e+00	-1.204642294380125023e+01	6.299194288296954269e+00	2.050698088324934165e+00
5.173606961089481615e+01	-2.184743898232966330e+02	-3.283751698000152146e+02	7.141150696266203468e+00	2.534440150184778417e+00	-2.676212007782772773e+01	1.776326791599997890e+01
7.008117827737997914e+02	3.797629897741920786e+02	6.884598003895716545e+01	9.489997025149410348e+00	3.735851644411107397e+00	7.881179150988843141e+00	-1.665792391403113015e+01
7.828812638440915634e+02	1.527653836418714945e+02	-3.402440174162283171e+01	2.316466218687672995e+00	-1.722505320603226053e+01	-2.079446040248996752e+01	-1.398651847501924550e+01
-7.252659051550334652e+02	-3.290164554557953238e+02	7.852654072670898699e+01	-2.908839659856765070e-01	-1.319295950930815309e+01	-2.434321739741213975e+01	1.575037722669534546e+01
-2.225681257407783420e+01	1.223070786410535447e+03	4.043923558729181877e+01	-5.020694465060292266e+00	7.855529598697456706e+00	3.179891459206512394e+00	-1.244367070051307067e+01
-7.513479525620454069e+02	2.294835305997242756e+02	1.465724509801207631e+01	4.137637900416312853e+00	1.289128177475992665e+01	2.626616769592135192e+00	8.350257444639623550e-02
2.425876864148787888e+02	-6.013768738093992283e+01	4.581797789869932558e+02	-8.348373291919348738e-01	-2.909373352619859432e+01	7.288836273111879649e+00	-3.194686934351276264e+00
3.021111442598588681e+01	-8.104276496956902065e+02	8.038329404444300508e+01	-4.397838137678318493e-02	-4.330711989794437500e+00	1.381871831017321028e+01	-3.949717196004580710e+00
-2.951208177646089439e+02	7.359094188122139713e+02	-4.759692862790457468e+01	-2.199431942178174670e-02	1.022770777172067547e+01	-9.192936267418652108e+00	7.736295308697211937e+00
5.663509937202368860e+01	1.187689483501232871e+03	-7.430657564744660704e+01	9.535764679513924591e+00	1.890087160200675243e+01	-2.898790098232417733e+00	-7.387112025647271096e+00
4.822286128608994460e+01	-1.141254639111203232e+03	2.326499183486728839e+02	-6.419141969239502643e+00	8.788981180186697273e+00	4.578148498358049601e+00	-4.091087488718633258e-01
1.824464834529511563e+02	-7.692880638052143922e+02	-8.468015681305539388e+00	-8.346879131380225303e+00	1.044103065603249725e+01	6.397369236183479302e+00	-3.433101284051902624e-01
-1.769652421072993604e+02	-1.713205893798494230e+02	4.863223128478886679e+02	-4.701344352420278483e+00	5.562502119748616636e+00	6.306058034051828187e+00	-2.115291269194899293e+00
-8.079680703963903170e+02	1.427721151481821238e+01	-8.327177002753248303e+01	-4.872639876623913402e+00	-8.784139600776253332e+00	4.475628906855892097e+00	-5.132465099347042425e+00
-1.093928798835528937e+01	2.757101971593937861e+01	-3.979722184610984641e+02	1.522474851112444405e+01	1.098180382994643267e+01	1.116874243069884365e+01	-1.591604943446420783e+01
-9.258370470641331451e+01	-2.452236503920927930e+02	4.876881078735763708e+02	8.111939411829800051e+00	6.761121394933352846e+00	1.447739645264593911e+01	-2.480208440710772422e+01
4.272992843797716205e+02	6.878789268460344601e+02	-7.319291785362771918e+01	-5.987113505620658138e+00	-1.356319753699126096e+01	-3.249197496859139722e-01	9.233336979729365623e+00
7.778282085025684864e+02	1.668704188610778658e+02	-3.088940685319024482e+01	-1.928778598943465994e+01	-7.551747979223243368e-01	2.566031890835707596e+00	2.397621184040601872e+00
2.225414563050106835e+02	-1.241704790562478848e+02	4.736540579300674949e+02	-1.003001699042889783e+01	9.290426254569183584e+00	-1.635741961704042069e+00	1.630555103173932707e+00
2.149954238880508228e+02	-7.818520390048602167e+02	-4.803627720723241623e+00	-8.369899870099811068e+00	-1.186602470703706835e+01	3.902436801534153177e-01	-1.813374443590001306e+01
6.816785869838766132e+01	4.138277277582723741e+02	8.679964864381479117e+01	9.463269561910491845e+00	1.369334248526195896e+00	1.736040397966696514e+00	9.717965995048828631e+00
5.644303772827956323e+01	-3.105554940675967259e+02	5.079745622204629854e+02	-2.225701810185157559e+00	-1.414702413835913219e+01	4.895696357115122410e+00	-9.086533069866115753e+00
-3.336648933743078373e+02	4.823206628387971051e+01	4.079699269595079727e+02	5.460449907387447510e+00	7.048695061409610219e+00	1.527647625431821865e+01	-8.395758759050008235e-01
-7.949935564098856275e+02	-7.618414111201111893e+01	-6.945004654660722565e+01	-1.114002589007420774e+01	8.295234877335991186e+00	1.870004187353203307e+01	8.944708054936082675e+00
3.476078002011430357e+01	-1.114301978431995394e+03	2.496787394191781289e+02	2.453397578287622949e+00	-8.811709903405793298e+00	-8.800246575295679108e+00	-5.396840221284059380e-01
5.333687338237780295e+01	-1.090717210194970335e+02	-3.956102708779063164e+02	9.269534070668555836e-01	-2.133906088724700556e+00	1.926937816679283699e+01	-2.963229648220213175e+00
-7.136236755189975156e+02	-3.260234896843140859e+02	6.048110486520626949e+01	-4.284427769770909222e+00	4.315334526784083913e+00	1.982496871638266489e+00	-3.607079215929286597e+00
-7.352725901914586757e+02	-3.213426844810975354e+02	7.680944501730627394e+01	2.275784413039385612e+01	1.146275249784508610e+01	1.565869969961070085e+00	4.631493129204995896e+00
6.946196445294700084e+01	-4.345005884967022212e+02	-1.889999367833349595e+02	1.164373686799324226e+01	6.345604415782958085e+00	-9.358628552952154678e+00	-3.213244063154612640e+00
5.088457745433453283e+01	1.003143604106337648e+03	3.383568742706971761e+02	3.919284696307687277e+00	-1.984032641410121656e+01	-3.485608434977821801e+00	-9.213485802938109259e+00
-4.749097902528502004e+02	-6.434836587696898960e+02	-7.147004073739174146e+01	1.140238288367504360e+01	-1.224677282626173813e+01	-3.337987249765319131e+00	5.108646119986940626e+00
5.747250914383219111e+01	5.956190155571161995e+02	-3.416127172542613266e+02	1.670706099106456932e+01	-4.430032066326011098e+00	2.402173233756935389e+01	1.583003395613098263e+01
-4.035609062444383994e+02	1.631237114606841772e+02	3.912501365529855661e+02	1.687126513133304684e+01	-6.221093426181366404e+00	5.991797464189940747e+00	2.123250718185163144e-01
5.819306179742909535e+01	-8.974362804211090179e+02	-3.809392616433659668e+02	-1.343954304419178847e+01	-2.035955684381672626e+00	-1.145583709915001691e+01	-3.521202676403205611e+00
-1.771355368311666822e+01	8.365469557453204743e+02	-4.182327639534950663e+02	4.877560031172597732e+00	-4.331860642183085197e+00	-3.693724558423397752e+00	-1.139867516362717126e+01
6.055453797265315075e+01	4.151856741622185041e+02	1.140365052248310747e+02	1.257531405949380954e+01	1.403527832811721332e+01	-7.255250667652438423e+00	-6.962011375882408259e+00
-6.757466941708562445e+02	4.213127846310176210e+02	6.906061507518623444e+01	-2.160818226005179810e+00	-3.376561558259854934e+00	-1.308835302111665300e+01	8.762758434643749261e-01
-8.061823058445424905e+00	-7.997363690210432878e+02	9.297513047615883863e+01	-9.683480503239463744e+00	3.371263996613250491e+00	-7.441973319171950152e+00	-9.347135700457924301e+00
8.518003658148681723e+01	8.139030514197708044e+02	5.023434712851801009e+01	2.487447305106575968e-01	-5.780929231726298134e+00	1.932986499626922816e+00	1.397822306945450421e+01
-4.337412839367248694e+02	1.993321198332573374e+02	3.860633829076127768e+02	1.332846137295300615e+01	5.134139854961619953e+00	1.088222750057874677e+01	1.346075604203292464e+01
-5.084998051722139678e+01	1.013585121868622650e+03	-3.428118221102572534e+02	1.058017403204743623e+01	-1.672283305608770476e+01	-8.679261785611952718e+00	-6.179439462418331530e+00
2.472271235618239018e+02	-7.693765387370677900e+02	-2.941667694592614879e+01	-2.294377820186337402e-01	-4.105534935483893477e+00	7.068045508045074143e+00	6.703453337620088881e+00
-6.590749004908200277e+02	4.681400529052508546e+02	3.103808330051529083e+02	-8.730965340235805616e-01	1.095515169646303910e+01	-2.736683665374206598e+00	1.178583718540487624e+01
3.124481570503867545e+00	4.107838224511411340e+02	-2.663823896744525399e+01	-1.939738077639379199e+01	-1.865359319997507370e+00	-2.529488859826831160e+01	1.861149621334518400e+01
4.613178980483557723e+01	-2.510477016810679629e+02	-3.206638997826672153e+02	1.786588203281836429e-01	-1.872121247753996442e+01	6.996938014456540955e+00	5.932537996203097741e+00
6.990009103068642844e+02	-4.246267366333556197e+02	6.848788089716761363e+01	-3.907495705689978949e-01	-4.441336476747490991e+00	-4.965988324426677814e+00	4.068864967116477160e+00
8.700293036235246191e+00	-8.094203712331466249e+02	9.528591999978165461e+01	-1.665182528214642943e+01	-1.729167596854059497e+01	1.731191473135818626e+01	6.845883728056499917e-01
7.503154155424765293e+01	-3.871166523109562263e+02	9.078998420056204566e+01	-1.526862649813219797e+01	1.009732208731408321e+01	1.062113287777212989e+01	5.462749774845786277e+00
2.943062441456662555e+02	-7.256616709976743778e+02	-4.789432833287682456e+01	-2.332659327894046175e+00	5.605150184065312402e+00	-1.462811376336390357e+00	-1.112638822066462474e+00
6.534796846288179495e+02	4.928311847007948927e+02	3.009512208843191274e+02	-6.094094848326014002e+00	-3.701099187858669204e+00	-3.048592192604935303e+00	8.109775597580050066e-01
2.220598905400269985e+02	-7.581498608014157981e+02	-1.001887507437216129e+01	-1.299446109215744105e+00	-7.770034183145168249e+00	-4.506620853383399350e+00	-3.906116126981902248e+00
-5.612120886565054434e+02	5.721646085945009190e+02	-1.609342488857823383e+00	9.276085489129954453e+00	-8.573793084099127881e+00	2.465567290963017300e+01	1.013959117524781917e+01
-6.297943489812043794e+01	-4.112731244244934601e+02	-8.259465374396550885e+01	5.913680537154852868e-01	1.923808346546192372e+00	-8.202629729403585479e-01	4.059634604761280130e+00
5.659333516550977947e+02	-5.656613417894016038e+02	-1.655079030240729665e+01	-3.421012234067267066e+00	-7.441412731371453759e+00	1.182691131833276543e+01	-2.203663234167684060e+00
-1.253461412664446151e+01	-8.243882286458948556e+02	3.955966963485542465e+02	-3.340312270767937797e+00	-1.413936872134516021e+00	-2.979467059455237710e+00	-9.484874096800522736e+00
-7.738628042396437934e+01	-6.732734960825866892e+02	-3.633103348365123111e+02	-2.450493083612347522e+00	-8.747541568096982800e+00	-5.736838130707338834e+00	1.102530267388363860e+01
6.882123380281703362e+01	-9.668651400726025713e+01	-3.991449751577473535e+02	-1.974955600647356491e+01	5.707406166867082575e+00	-3.618181948559477057e+00	-1.521966356652111552e+00
8.535734631011166584e+01	6.525790856290366264e+02	-3.835680023030459438e+02	-6.117883672310079568e+00	-6.186649962157879656e+00	-9.702471798953954618e+00	8.376520949894420198e+00
-7.113890831747761467e+01	-2.116804894613467525e+02	3.531991893948441543e+02	-3.763835984329186424e+00	8.582460658906533979e+00	9.784882884569348960e+00	1.176347086129504937e+01
1.552533465199846674e+01	-1.051825605139187473e+03	-3.082701242928350212e+02	2.007578792258653433e+00	-2.969411053066311368e+01	1.475378804916415376e+00	-7.423124976436109357e+00
-1.922839687854990984e+02	-1.327604494005283016e+02	4.723575133353895694e+02	4.448707923310407431e+00	-7.921348597052089602e+00	4.917826654256111318e+00	-5.060024311295751254e+00
2.116092000467658920e+02	7.805667715274965985e+02	-1.925037351666249563e+01	1.172922057268968743e+01	9.925318487252832611e+00	-7.963851905798110309e+00	3.493498826734151130e+00
-4.294598687920341717e+01	7.255509453195739979e+02	3.905244241280156530e+02	-2.276305994814541833e+01	7.164198616675001574e+00	-1.549799456328159586e+01	1.432043802586192349e+01
5.719454272803674257e+02	3.890509705564282967e+02	3.453367612052530831e+02	-1.017697265858236166e+00	-1.093112254008739015e+01	-1.188212013025428604e+01	-1.536756797702945876e-01
-7.322188634762668471e+02	-3.375568497734778930e+02	6.888575044582562157e+01	3.182262394868910604e+00	-1.064934498361825632e+01	-3.855819138929183598e+00	-3.669760917823178925e+00
8.313718186393344922e+01	-3.550158585144969265e+02	1.989279270713780932e+02	-9.693270201329962532e+00	1.628448190165299181e+00	-1.204886295326955015e+01	9.526499231758085884e+00
5.910429426743290833e+02	4.241285356301164029e+02	3.273546763221846732e+02	-3.131495717196709272e+00	-5.873263160445008957e+00	-5.762560186078929947e-01	-6.843752486822756609e+00
-4.880951484088957670e+01	-3.726056518557023765e+02	-6.875714803077771364e+01	7.837374648374871855e-01	-9.841820156543441556e+00	-3.356522380963220087e+00	-1.614313353142522223e+00
6.333244466220440216e+01	-9.102758525712042683e+02	-3.822069968218117424e+02	-4.910960092963895463e+00	-1.166500408023705582e+01	2.330699491515462540e+01	-1.781861683629646809e+00
2.079797678949030448e+00	-1.097457467971556525e+03	-2.787290982723878301e+02	-9.260194633286003452e+00	9.861148422148406922e-01	1.653690642517639020e+01	-2.091554175541723382e+01
-7.664721874570761884e+02	2.298275522242013551e+02	-3.088900855347247010e+00	7.725584330530455901e+00	1.528472217350984819e+00	-7.379860980242026969e+00	-7.787849152572645650e+00
8.526182288474181803e+01	9.768406911202212086e+02	3.570288327520599978e+02	-5.124549721526378221e+00	-1.763876228915423283e+01	3.665817268599719236e-01	-1.075636822084080535e+01
7.874807931224771096e+01	1.943708618699006081e+02	3.645360016420975739e+02	-2.241099037100444491e+01	1.245721622815058893e+01	-2.118463796158868817e+00	2.092271118819127640e+00
-6.648274656070628907e+02	4.613205561841617168e+02	7.235424946595820472e+01	-2.748684933374295269e+01	-1.936740861269168335e+01	-1.285544548327101211e+01	-2.628418181634636142e+00
7.560857466731004024e+02	2.424142228984720475e+02	2.412441744903432905e+01	-2.020985820778417708e+00	9.170986699710731216e+00	9.815378715659161202e+00	2.806663522158893809e+00
-1.639179028101527535e+01	2.680284918091670647e+02	-2.999040378631019053e+02	-9.883531139201750193e+00	5.371972210748792165e+00	1.324934141906894070e+00	3.614337472977635191e+00
9.306158023798707291e+01	-6.448902202908246863e+02	3.767942418089103285e+02	4.826665672076857483e+00	-5.190319916885198781e-01	7.470734475105179406e+00	6.822955629762978091e+00
7.774510014391262303e+02	-1.609980710982363519e+02	-2.991178607465488071e+01	1.393974426465794281e+00	9.666598101208817573e-01	-3.301890943358743336e+00	7.283677646084237622e+00
7.804015684955568588e+01	3.794252132738369596e+02	-1.816433125977606267e+02	-9.525217472617354630e+00	7.922030705464420564e+00	1.253088928095013932e+00	-1.024313407644667606e+01
-2.855258945044662156e+00	-1.094097297832887534e+03	-2.678195632516621458e+02	-1.460094074017940358e+01	-1.523554420227649331e+01	-5.905720180301390343e+00	-3.240638534828547801e+00
-7.527381393850645281e+02	-2.662147396200489879e+02	4.884773500753998121e+01	-4.853382117922229178e-01	-1.091849453808642956e+01	-7.382960334037566241e+00	1.158811622637338612e+00
4.918220061729648762e+00	5.089635763025009396e+02	-3.067089661596606902e+02	-1.141360334933841614e+01	4.055576140366826898e+00	-5.211551292970288074e+00	-8.132802017716331378e+00
-1.553376734718940355e+01	2.528629905459349914e+01	-4.028423753617863099e+02	6.691473877881161769e+00	3.973552879173874786e+00	6.125365827812173869e+00	1.381155237337886277e+01
-7.904161559770389545e+01	3.880979644123258936e+02	1.372353021930914281e+02	7.579833333213934488e-01	6.156510840389797679e+00	-1.992291204935459348e+01	9.630437170419343218e+00
3.343828328838551442e+02	7.308301007448177415e+02	-6.410604929356983916e+01	-7.993663626245752774e+00	1.120895021930151181e+01	-2.618435708437071519e+00	-4.741379359876908950e+00
5.504342848029961033e+02	-5.823236193972215915e+02	-1.316659630565740180e+01	1.285627773359464143e+01	7.535858751808515166e+00	5.341035269711309486e-01	-3.553928310301140314e+00
3.585066845355518694e+02	-7.063348654395506401e+02	-7.072094116676839803e+01	-1.316004642909354416e+01	1.396082401940537387e+01	3.366995023686028432e+00	6.048802908788522892e+00
-7.172228349398775435e+02	3.397769972215344296e+02	8.804625447178023023e+01	-3.350986613229383071e+00	-7.541137334230175959e+00	6.506906828414713573e+00	3.654010711192469785e+00
-3.334862206121073314e+02	6.170553163723991474e+01	4.175776717308546608e+02	3.168016397045579247e+00	-5.125418782755122749e+00	-5.273582044805178448e-01	-4.572248797986791402e+00
-5.930934361626025293e+02	-5.189809892338213331e+02	4.210494912820688285e+01	8.530490127656364052e+00	-3.562632746203116874e+00	-3.870017215746359707e+00	8.816005866500717048e+00
-6.663149614584733627e+02	5.132216711351435379e+02	3.241864429662975908e+02	-1.036716844345018762e+00	-8.829492929536481682e+00	-1.973572915879210576e+00	1.336648481848231107e+01
-5.842767647081118412e+02	3.859239033411245146e+02	3.418872882104131463e+02	1.539878181411775682e+00	-5.277544840095193202e+00	8.151038004677330306e+00	-6.778700339240078421e+00
-4.166165065883548380e+01	1.208091415541408651e+03	3.815121166693685950e+01	-3.832410066350719013e+00	1.101972022294333797e+01	1.221057524193803800e+01	-3.264813206691551173e+00
1.062470066672780860e+02	-2.623296274761682980e+02	5.112081263897399026e+02	2.512315023405171210e+00	-1.451984897948655728e+01	1.653126316030035881e+01	-4.785087933545026040e+00
1.377394390225098419e+01	-3.055100732912539456e+02	2.552179399977054572e+02	-1.946266858898088614e+01	1.013591784644340166e+01	3.733313411912109192e-01	1.333038439550348286e+00
7.237790819050502478e+02	5.788094230702461118e+02	2.800458652512488698e+02	-3.033402604194193941e+00	8.998717820454465999e-01	2.922910090138878925e+00	1.177706145531627335e+01
7.833022347760526145e+02	2.119794975819264096e+02	-1.405473347397979111e+01	4.648638023046292034e-01	-6.104413530753868500e+00	-3.949818900409650446e+00	1.199915177346334083e+01
7.898559902163877950e+02	9.315483198775699236e+01	-6.210046644137150196e+01	1.119376017989182903e-01	-5.055466673769668517e-01	4.202110732976808372e+00	1.190981440776505096e+01
7.346444842923472152e+02	3.393792166768926677e+02	7.405759848083070551e+01	-1.031573144885733839e+01	-4.461797703286818906e-01	-2.181528330824101136e+00	7.729416632662353237e+00
4.991126107322666172e+01	5.808579770325382015e+02	-3.537752988832747860e+02	-1.248732753720665301e+01	1.266970196598494347e+01	7.220446152956956354e+00	-9.545671016004751763e+00
-4.173910158412369356e+02	-6.646983088933624231e+02	-6.744260048827818821e+01	1.031435402804494572e+01	1.796417439812957983e+00	-6.251595065154138098e+00	1.754117419137818246e+01
-7.699575047249919635e+02	6.451796386835206931e+02	2.871298888342053601e+02	-7.155616685620214135e-01	1.140204383227652585e+01	-1.393967916235525406e+00	1.301482761782538855e+00
-7.573845378671992421e+02	2.325097693335659415e+02	1.397198228762110084e+01	1.543588480426536336e+01	-1.749253815190279449e+00	-1.766967391072694582e+01	1.395191040812133565e+01
-6.544600035995962344e+02	4.762755101818841581e+02	5.988649113522638601e+01	-1.416465325006307019e+01	2.325880261111063607e+00	2.162369881984955100e+01	-7.037355943048173579e+00
-4.806084782077475097e+02	2.393867932827061225e+02	3.823432400720616329e+02	-1.338430901076950974e+01	1.880709914076514266e+01	1.328141272240919335e+01	-3.486906608193304891e+00
2.786529588820127401e+01	-5.441634197008006595e+02	3.270391363202365937e+02	-5.742642810223328453e+00	8.905454825984342904e+00	-9.756746440945926580e+00	9.368669780845278794e+00
-7.739920987014812681e+02	-2.053996925680785068e+02	-8.467911514880480439e+00	1.000152502933787702e+01	-7.214951051674036719e+00	-2.212191362418093998e+00	2.221306902378296755e+01
-5.672469967595381135e+00	3.924021377328190283e+02	-1.532511477203363981e+01	-1.107703330732320168e+01	9.623258912277005805e+00	-3.008163751312643797e+00	1.301706766956767503e+01
-7.075894877971610413e+02	-3.481379649446317330e+02	7.183363942538009894e+01	-1.374542319725255268e+01	3.273812894186046485e+00	-9.444503165822670354e+00	-1.670271145796799317e+01
4.085278702478863693e+02	7.000695190088488289e+02	-6.937510326167679864e+01	-1.277745800644218654e+01	6.445936334076034058e+00	8.067980631172298800e+00	-5.044520956970854009e+00
-5.815527444414009324e+02	3.586149949131631161e+02	3.341391006427674029e+02	-1.587647699977025439e+01	1.002616037136643889e+01	-1.871016210910046595e+01	1.076791789063487670e+01
8.296308744196774114e+02	7.103535763410058053e+02	2.526114586958762516e+02	-1.427618180790562796e+01	-1.495539053560134235e+01	-1.290722692894468615e+01	-3.940852224886395749e+00
-8.747680151265069526e+01	-1.674792388746709833e+02	3.583502342408618802e+02	-1.523323691661353152e+01	-8.005462103167737098e+00	-3.997063650380006106e+00	-1.052350585769188385e+01
-6.251001309938062178e+01	-3.783760777941124616e+02	-9.131623260735611325e+01	1.058930713729588025e+00	-7.940479384354076409e+00	3.252745117523113905e+00	3.486011969183357984e+00
7.352778737330237391e+01	-5.989759812778833066e+02	3.534290737839042436e+02	6.913585432280858534e+00	1.813088953372715917e+00	-1.561448151228221626e+01	1.358564904348079638e+00
-1.220886206863678467e+02	7.933487984313059087e+02	5.753594147820199112e+01	2.611678172522490371e+01	5.330611076767135970e+00	-3.155016692560057123e+00	-1.066877025651336197e+01
-2.737298402662177210e+01	-6.087128353470541953e+01	3.841878174615843022e+02	-1.708185656118776308e+01	6.556610948150386697e+00	-7.934689956482422701e+00	8.675363535704410101e-01
-6.751780978552802708e+02	4.395707581668475541e+02	6.469501433670853885e+01	7.697276066435417619e+00	-1.473727212567176181e+01	-7.379010946591664677e+00	3.853614147300257642e+00
-5.106124202476486573e+01	-1.070589359429300202e+03	3.206140959605050398e+02	-2.696067936694290346e+00	-8.795998220486589858e+00	6.380331816262268418e+00	-7.947859742524175708e+00
-7.031694299052020369e+02	5.307828322384924604e+02	2.970866475998613510e+02	-4.699948977435514763e+00	6.229937797711039948e+00	4.445191616595524309e+00	1.037081725266114063e+01
5.469923644033960386e+01	1.935588021403830226e+02	3.418966218505542543e+02	-1.274010555552377522e+00	1.303818842104116271e+01	1.982113241983809004e+00	-5.184653253820291852e+00
7.187586946342727856e+01	-3.872137802713150450e+02	1.033188918453512599e+02	-1.060598254463072987e+00	-5.824247932197624822e-01	1.385232295684090076e+01	1.528870302346272680e+01
3.232734446969844271e+02	-7.343420696787385396e+02	-5.637530120856675353e+01	-6.580895971824208601e+00	-2.074336515900454536e+00	3.525865050675430723e+01	2.830702344399171011e+00
7.361970679276448664e+02	5.787127524548692463e+02	2.841690672241710445e+02	-9.984141898371689194e+00	1.917480340334740418e+01	2.529029217004133301e+01	5.556230393830889902e+00
3.326662549694218001e+02	7.288660357787553039e+02	-7.238421370992057291e+01	7.821229417535308093e-01	-2.744035288412723261e+00	-2.607371206503198202e+00	-1.267862630420112424e+01
4.613606941328059747e+02	6.474390857492354598e+02	-7.123150409538283157e+01	1.089228437603268063e+01	1.293572276874876747e+00	1.022361869828974079e+01	-4.439318526383694063e+00
7.105144059131130518e+01	-1.266281661393168179e+02	-3.895980788616677728e+02	2.375485071421416627e+00	-6.679465957772045215e+00	2.667863939959832820e+01	7.367950621901532493e+00
6.624057727538935296e+02	5.175424637480796264e+02	3.157063177136226386e+02	-1.217935017248271468e+00	3.794376488319102236e+00	1.319252456752373526e+01	1.553750806363307291e+01
-7.838737432239090595e+02	-9.438808464529577691e+01	-5.080135769012661484e+01	-9.968158532495731805e+00	4.279094839978426101e+00	6.221805423906956456e+00	-1.903916824914560735e+01
